cgpa,internships,projects,aptitude_score,communication_score,active_backlogs,dept,skill_level,placement_status
7.26,4,2,84,1,1,CSE,High,1
9.2,0,2,57,1,4,ECE,Medium,0
7.65,4,2,75,3,0,CSE,Low,1
7.94,3,6,88,4,1,ECE,Medium,1
8.49,1,5,53,1,2,CSE,Medium,1
8.38,0,3,89,6,4,CSE,Medium,0
9.67,1,6,58,7,3,ECE,High,1
8.7,2,8,59,8,3,CSE,Medium,1
9.78,0,9,67,4,4,CSE,Low,1
6.71,3,1,62,4,3,CSE,Medium,1
9.86,1,7,87,7,3,CSE,Low,1
7.99,3,1,97,8,3,CSE,Medium,1
6.55,2,3,61,7,4,EEE,Low,0
5.69,1,4,47,8,1,MECH,Medium,1
7.59,3,3,41,5,4,ECE,High,1
9.81,2,3,58,2,3,ECE,Medium,1
9.21,2,8,83,7,1,ECE,Medium,1
8.73,1,7,41,3,2,EEE,High,1
5.27,3,6,50,9,4,CSE,High,1
8.87,0,1,49,7,2,ECE,High,1
8.44,0,6,64,3,2,MECH,High,1
9.19,2,1,48,3,1,MECH,Low,1
5.52,4,9,76,1,2,ECE,Medium,1
6.97,2,7,58,3,2,ECE,Medium,1
6.69,3,3,74,1,4,CSE,Medium,1
8.86,4,5,75,4,3,CSE,High,1
8.8,1,9,43,2,3,CSE,Low,1
7.5,3,0,96,6,3,ECE,Medium,1
6.82,4,4,77,1,0,EEE,Medium,1
5.52,1,6,88,2,0,MECH,Low,1
5.76,4,2,96,6,1,CSE,High,1
5.05,3,6,53,7,0,EEE,Low,1
8.87,2,5,45,3,4,MECH,Low,1
9.6,1,7,74,9,3,CSE,Medium,1
5.17,0,9,77,9,1,ECE,Medium,1
8.98,1,6,80,5,4,CSE,Medium,1
6.38,1,4,63,5,1,CSE,Medium,1
7.57,1,7,85,9,2,CSE,Medium,1
8.47,4,3,40,7,4,MECH,Medium,1
6.68,2,4,43,7,0,CSE,Low,1
9.91,4,8,50,7,3,ECE,High,1
9.93,2,8,56,1,1,CSE,Medium,1
8.36,3,8,42,4,1,CSE,Medium,1
9.92,3,7,83,2,1,CSE,High,1
5.59,3,1,62,4,3,ECE,High,1
5.06,2,3,41,3,1,MECH,High,1
9.26,0,8,40,4,3,EEE,High,1
8.46,1,1,49,1,0,CSE,Medium,1
6.56,1,0,99,2,0,CSE,Low,1
7.62,3,6,94,3,3,CSE,Medium,1
6.99,3,3,83,3,4,CSE,Low,1
7.27,3,7,56,8,3,MECH,Medium,1
7.85,2,9,42,1,1,CSE,Low,1
7.58,0,4,45,3,3,CSE,High,0
8.07,1,9,67,5,4,CSE,Medium,1
6.66,2,4,62,5,1,MECH,High,1
7.81,3,0,41,7,2,CSE,Low,1
9.32,1,4,99,6,4,CSE,Medium,1
6.81,1,2,92,9,0,ECE,Low,1
6.41,4,5,51,7,2,CSE,High,1
7.44,4,4,79,1,1,CSE,Low,1
6.6,3,1,91,1,3,ECE,Medium,1
9.52,0,0,61,2,3,ECE,Low,0
8.03,2,3,92,1,4,CSE,Medium,1
8.71,4,9,71,2,0,CSE,Medium,1
5.15,4,1,94,4,3,MECH,Medium,1
5.49,4,0,57,7,3,ECE,Low,1
7.02,0,1,64,7,2,ECE,Medium,1
7.09,4,3,65,8,3,MECH,Low,1
5.33,2,2,85,1,0,MECH,Medium,1
8.97,1,5,77,4,3,ECE,Low,1
7.82,3,5,80,3,1,MECH,Low,1
7.5,3,9,59,9,4,ECE,Low,1
8.38,3,2,83,6,1,CSE,Low,1
8.46,3,5,84,2,4,EEE,Medium,1
6.65,3,9,67,4,4,ECE,Low,1
7.38,1,5,41,4,1,ECE,Low,1
7.91,3,5,66,4,1,ECE,Low,1
5.02,3,2,95,8,4,CSE,High,1
5.71,0,0,94,9,0,MECH,Low,1
6.95,0,3,48,1,1,EEE,Medium,1
5.22,2,4,81,2,2,CSE,High,1
5.27,3,7,62,1,1,ECE,High,1
7.57,3,1,77,7,0,MECH,High,1
8.07,4,1,43,8,1,CSE,Low,1
6.21,3,7,62,8,4,MECH,High,1
9.48,2,9,66,2,1,EEE,Medium,1
9.05,2,0,79,3,1,EEE,Medium,1
9.3,0,4,96,2,1,MECH,High,1
7.28,0,8,96,2,1,CSE,Medium,1
9.08,2,3,98,6,1,ECE,Medium,1
8.34,1,2,68,9,4,ECE,Medium,1
5.47,3,8,61,8,3,MECH,Medium,1
5.07,2,2,53,4,0,ECE,High,1
9.7,2,2,78,3,1,CSE,Medium,1
7.7,0,6,66,7,0,CSE,Medium,1
8.67,4,8,73,2,2,CSE,Medium,1
5.81,2,1,82,4,2,EEE,Medium,1
8.49,0,9,93,1,4,EEE,Low,0
8.25,2,9,86,8,3,MECH,Low,1
9.51,3,9,55,7,3,CSE,High,1
6.52,4,6,51,6,1,EEE,Medium,1
6.82,2,9,93,9,0,EEE,High,1
8.07,4,1,72,2,2,CSE,Medium,1
9.4,0,0,85,3,2,ECE,Low,1
6.34,3,6,45,4,1,CSE,Low,1
5.48,0,8,93,3,1,EEE,Medium,1
6.63,4,9,84,8,3,CSE,High,1
8.19,1,8,73,2,2,EEE,Medium,1
9.99,0,3,94,7,3,EEE,Low,1
5.87,3,3,73,1,2,EEE,High,1
9.06,3,1,87,8,3,CSE,Low,1
6.12,3,5,71,9,3,CSE,Low,1
7.57,0,5,78,2,2,CSE,Medium,1
8.74,4,6,45,6,0,MECH,Medium,1
5.54,3,6,44,3,0,EEE,Low,1
8.99,1,0,81,1,3,CSE,High,1
5.39,1,9,98,6,1,CSE,Medium,1
6.62,4,1,53,3,3,CSE,Medium,1
5.16,0,4,89,3,2,EEE,Low,0
9.22,4,1,51,2,3,CSE,Low,1
8.01,2,2,79,6,0,MECH,High,1
5.83,4,3,84,9,2,MECH,High,1
5.59,3,3,44,4,2,ECE,High,1
7.38,2,5,87,5,3,EEE,High,1
5.04,3,8,74,4,4,EEE,Medium,1
8.96,2,6,47,5,2,CSE,Low,1
9.84,1,3,95,9,2,EEE,Medium,1
5.18,3,4,76,4,0,CSE,High,1
7.93,3,8,84,6,2,ECE,Medium,1
8.06,0,8,96,5,2,EEE,Medium,1
5.05,3,8,44,5,0,EEE,Medium,1
8.83,2,1,59,3,4,EEE,Low,1
6.3,4,6,52,9,3,ECE,Medium,1
8.26,3,9,83,5,0,CSE,Low,1
6.05,3,3,47,3,1,MECH,Medium,1
5.44,0,2,51,3,1,ECE,Low,0
6.25,2,2,71,7,1,EEE,High,1
9.39,3,4,70,2,3,EEE,Medium,1
8.8,1,4,45,1,3,ECE,High,1
7.45,0,8,48,9,3,MECH,Medium,1
5.58,0,0,71,5,2,EEE,Low,0
6.05,2,6,55,1,4,MECH,Low,0
9.81,1,2,47,8,2,CSE,Medium,1
5.7,4,8,81,8,0,MECH,Medium,1
6.44,1,2,53,7,0,EEE,High,1
7.77,2,6,97,8,3,CSE,Medium,1
6.85,4,0,77,5,0,CSE,Low,1
6.35,4,6,74,1,1,CSE,Medium,1
8.4,2,2,74,7,4,EEE,Medium,1
5.78,4,3,80,4,3,CSE,Medium,1
7.36,3,1,48,9,1,CSE,Low,1
5.58,4,4,82,6,1,EEE,Low,1
6.44,0,2,90,5,0,CSE,Low,1
6.8,3,0,94,9,0,EEE,Medium,1
8.2,1,9,65,7,2,CSE,High,1
7.29,0,1,79,2,2,ECE,High,1
6.42,3,0,78,6,3,CSE,High,1
8.42,4,0,48,9,3,ECE,Low,1
7.37,0,7,42,2,1,CSE,Low,1
8.62,0,5,45,1,3,MECH,High,0
6.93,4,6,73,4,3,CSE,High,1
8.63,0,2,50,2,2,CSE,Medium,1
7.85,1,3,78,6,0,CSE,Medium,1
6.24,1,4,75,9,4,ECE,Low,0
7.72,4,8,70,7,3,EEE,Low,1
5.68,0,1,48,8,4,EEE,Medium,0
5.05,2,6,51,6,3,CSE,Medium,1
8.46,2,8,84,2,2,CSE,Medium,1
5.89,2,9,66,2,4,EEE,Medium,0
7.96,4,1,84,3,1,CSE,Medium,1
7.33,2,0,90,3,2,EEE,Low,1
7.18,4,8,40,2,1,EEE,Medium,1
6.57,3,9,58,5,4,CSE,High,1
7.61,2,3,68,9,2,ECE,Medium,1
9.86,3,7,41,1,3,EEE,Medium,1
8.83,4,8,65,1,3,CSE,High,1
7.07,4,6,51,7,4,EEE,Medium,1
9.36,2,4,99,1,1,CSE,Medium,1
7.63,4,6,63,5,2,CSE,Medium,1
9.93,3,8,81,1,0,EEE,Medium,1
9.85,0,5,41,1,1,CSE,High,1
5.14,0,5,49,6,2,MECH,High,0
5.87,2,6,42,6,2,ECE,Medium,1
9.19,0,0,81,9,1,CSE,Medium,1
6.82,4,2,98,2,0,CSE,Medium,1
6.23,1,2,43,8,4,CSE,High,0
7.68,4,4,97,3,2,EEE,Medium,1
8.36,1,5,95,1,3,MECH,Medium,1
6.58,1,2,89,2,2,CSE,Medium,1
9.3,3,1,62,6,2,CSE,Low,1
7.5,2,5,60,6,0,EEE,Low,1
6.16,3,4,61,3,4,MECH,Medium,1
8.37,4,2,89,3,1,ECE,High,1
7.35,1,1,62,5,0,EEE,High,1
5.76,3,7,73,4,4,ECE,Medium,1
5.36,0,4,63,2,3,EEE,Low,0
8.02,4,2,43,7,3,CSE,Low,1
5.32,4,8,83,4,3,CSE,High,1
9.87,2,3,75,2,3,MECH,Medium,1
6.02,4,8,57,9,0,ECE,Low,1
9.93,4,2,99,9,3,MECH,High,1
6.6,2,0,60,8,1,CSE,Low,1
9.64,1,2,69,5,3,CSE,Medium,1
8.18,0,3,75,1,2,CSE,Low,1
5.48,4,3,48,5,4,ECE,High,1
6.28,2,9,46,2,3,CSE,High,1
6.96,4,8,84,3,4,CSE,High,1
7.1,4,1,50,6,2,MECH,Medium,1
7.82,4,4,44,4,1,ECE,Low,1
7.97,2,3,95,4,1,CSE,Medium,1
6.55,1,9,61,3,3,ECE,Low,0
5.44,4,6,84,1,3,ECE,Low,1
8.45,0,4,86,8,4,CSE,Medium,1
7.31,3,5,90,7,1,EEE,Low,1
8.42,3,0,88,3,2,MECH,High,1
7.84,0,0,83,5,1,ECE,Low,1
5.03,0,9,92,6,1,CSE,Low,1
9.01,4,7,97,2,1,CSE,Low,1
8.84,4,5,86,4,4,MECH,Medium,1
7.02,3,8,79,7,1,CSE,Low,1
8.91,0,7,53,3,1,MECH,High,1
5.08,0,2,97,3,3,MECH,High,0
7.13,2,8,68,3,1,MECH,High,1
7.12,0,6,95,4,2,ECE,High,1
5.98,1,7,52,4,3,ECE,Medium,0
6.1,2,8,45,3,0,CSE,Medium,1
5.24,0,7,75,3,3,ECE,Medium,0
8.29,2,1,66,3,0,CSE,Low,1
9.79,1,1,53,6,1,CSE,Medium,1
9.63,1,9,71,2,0,MECH,High,1
6.0,1,2,78,5,2,EEE,High,1
7.7,4,5,73,5,0,EEE,Low,1
8.97,0,3,46,1,3,MECH,Low,0
6.65,3,4,94,1,1,MECH,Low,1
5.88,0,4,44,7,4,ECE,Low,0
5.1,1,2,51,3,2,CSE,Medium,0
8.69,4,6,44,9,2,EEE,High,1
6.35,0,7,49,4,3,MECH,Low,0
5.94,2,5,66,3,2,MECH,Medium,1
9.49,3,4,43,8,2,CSE,High,1
9.14,0,2,93,7,2,ECE,High,1
8.97,0,8,71,9,3,MECH,Low,1
5.28,0,2,62,4,1,ECE,High,0
9.64,3,6,80,3,3,CSE,Low,1
7.25,1,3,49,8,4,CSE,Medium,0
6.28,2,2,69,2,4,MECH,High,0
8.66,3,7,42,3,0,CSE,High,1
5.19,1,6,94,2,1,MECH,Medium,1
5.74,3,9,49,7,0,CSE,High,1
7.12,0,7,96,9,3,ECE,High,1
9.86,2,8,49,9,0,ECE,Medium,1
5.17,3,5,60,2,4,ECE,Low,0
5.31,1,2,87,7,2,CSE,Medium,1
5.58,4,5,74,7,1,CSE,Medium,1
6.49,1,2,66,1,0,CSE,High,1
6.31,2,5,60,9,4,MECH,Medium,1
5.85,2,5,82,9,4,ECE,Low,1
8.52,4,5,97,7,4,CSE,Medium,1
8.63,0,4,61,3,4,CSE,Low,0
6.96,0,2,77,3,0,EEE,Low,1
7.7,2,5,53,9,2,CSE,Low,1
7.89,4,7,88,2,0,MECH,Medium,1
9.11,2,7,91,3,1,MECH,Low,1
7.1,1,9,80,2,1,EEE,Medium,1
9.52,2,6,70,2,4,EEE,Medium,1
9.07,2,4,77,1,3,MECH,Low,1
7.72,0,6,89,8,2,EEE,High,1
6.45,4,2,44,4,0,CSE,High,1
8.65,4,9,46,3,2,MECH,Medium,1
8.5,0,4,45,3,4,CSE,Medium,0
5.73,1,9,82,9,1,CSE,High,1
9.52,1,5,80,5,2,EEE,Low,1
5.95,1,2,98,2,3,CSE,Medium,0
5.32,2,6,51,7,1,ECE,Medium,1
5.02,4,2,72,3,1,MECH,Low,1
8.84,2,6,63,1,4,ECE,Low,1
5.02,1,7,78,6,2,CSE,Medium,1
6.24,3,4,85,3,4,MECH,Low,1
9.86,4,0,74,2,0,EEE,Medium,1
5.52,4,0,93,9,2,EEE,Medium,1
7.94,0,2,49,6,0,EEE,Medium,1
5.28,4,1,71,4,1,MECH,High,1
7.31,2,4,57,7,2,CSE,Medium,1
8.11,0,7,94,8,2,MECH,Low,1
7.66,0,3,90,4,1,CSE,High,1
8.35,1,4,72,5,1,ECE,Low,1
5.76,1,4,76,3,4,EEE,Medium,0
8.52,0,7,99,6,1,EEE,Low,1
5.16,3,5,57,6,1,CSE,Low,1
6.48,1,9,83,2,2,CSE,Medium,1
9.64,3,9,67,2,4,CSE,Low,1
5.92,0,4,72,5,2,CSE,High,1
5.77,2,7,40,2,2,EEE,Medium,1
7.06,4,8,76,1,0,MECH,Low,1
7.17,4,9,82,3,0,ECE,Low,1
6.41,0,3,91,8,0,CSE,Low,1
5.95,0,0,48,8,2,ECE,Medium,0
6.17,2,5,98,3,1,ECE,Medium,1
8.4,2,7,79,5,4,MECH,High,1
5.57,0,7,68,5,3,CSE,High,0
5.58,2,4,76,4,2,MECH,Low,1
5.79,3,5,68,1,0,MECH,Medium,1
9.53,4,7,60,1,3,ECE,Low,1
9.26,4,1,93,2,3,ECE,High,1
9.75,1,7,63,2,2,EEE,High,1
9.69,1,1,68,6,4,MECH,High,1
5.31,0,2,89,7,4,ECE,Low,0
9.07,0,7,99,2,3,EEE,High,1
6.73,3,6,48,4,4,MECH,High,1
9.06,4,4,54,7,3,EEE,High,1
9.73,3,9,83,8,2,EEE,Medium,1
8.54,0,9,60,6,2,CSE,Low,1
9.23,2,8,63,8,0,CSE,Medium,1
7.79,4,2,62,7,3,CSE,Medium,1
7.62,1,8,51,6,0,MECH,High,1
9.74,0,3,41,1,0,CSE,Low,1
7.13,1,3,88,5,4,CSE,Medium,0
5.48,2,1,76,6,0,EEE,Low,1
6.08,0,2,93,7,0,CSE,High,1
8.38,1,8,42,2,0,ECE,Low,1
7.03,3,9,75,9,2,MECH,Low,1
8.86,3,4,96,6,3,CSE,High,1
7.67,4,7,65,9,3,CSE,Medium,1
5.67,0,9,49,7,4,CSE,High,0
8.31,3,8,82,2,4,CSE,Medium,1
9.75,4,4,82,5,3,ECE,Medium,1
7.56,1,0,98,7,0,MECH,High,1
9.4,0,6,71,6,1,CSE,Medium,1
9.86,1,2,80,8,3,CSE,Low,1
6.42,4,6,77,1,2,ECE,Medium,1
7.63,4,9,99,9,2,ECE,Medium,1
5.09,1,8,81,6,2,CSE,Medium,1
7.61,4,0,52,3,1,CSE,High,1
6.06,1,2,73,4,0,ECE,Medium,1
7.07,0,7,42,9,3,MECH,Low,0
5.32,0,2,78,1,2,ECE,High,0
8.92,1,0,75,5,4,CSE,High,1
7.87,0,9,86,8,4,CSE,Medium,1
8.21,0,7,95,1,4,MECH,High,0
6.96,0,2,60,9,1,MECH,Medium,1
5.49,1,6,67,4,1,CSE,Low,1
6.83,1,6,91,4,2,CSE,Low,1
8.03,2,1,59,9,4,ECE,Low,1
7.79,4,3,90,9,4,CSE,Low,1
8.77,2,2,53,1,0,ECE,Low,1
6.75,0,6,74,2,1,EEE,High,1
9.72,0,7,81,6,4,CSE,Medium,1
8.39,2,6,66,8,1,EEE,Low,1
7.7,2,7,47,7,2,ECE,Medium,1
5.31,4,7,90,4,2,CSE,Low,1
7.85,3,5,98,6,2,EEE,Low,1
9.09,3,2,88,5,1,EEE,Medium,1
6.7,4,4,59,4,0,CSE,Medium,1
9.07,3,9,46,6,0,MECH,Low,1
9.34,4,6,91,3,2,CSE,Medium,1
8.81,2,1,96,1,2,CSE,Low,1
6.99,3,6,44,5,2,CSE,High,1
5.41,2,3,44,6,1,EEE,Low,1
7.84,3,4,94,3,0,CSE,Medium,1
7.04,3,3,72,3,4,EEE,Low,1
6.85,1,2,49,9,2,MECH,Medium,1
5.71,3,7,89,7,2,ECE,Low,1
8.33,3,2,49,1,1,ECE,Low,1
7.21,4,0,94,2,2,EEE,Medium,1
6.81,2,5,94,5,0,EEE,Medium,1
9.71,1,9,73,1,1,MECH,High,1
6.95,2,6,94,6,2,CSE,High,1
5.86,2,7,50,3,3,CSE,High,1
5.31,0,7,61,1,0,EEE,High,1
9.93,2,2,88,1,2,CSE,High,1
6.88,4,4,55,2,3,EEE,Medium,1
9.2,1,2,80,9,4,CSE,Low,1
5.38,0,4,70,7,2,EEE,Medium,0
7.49,0,9,79,9,3,EEE,High,1
7.0,2,1,64,2,0,CSE,Low,1
6.33,1,6,89,9,1,EEE,High,1
8.72,2,9,69,6,2,EEE,Low,1
8.25,1,5,99,5,0,CSE,Low,1
5.35,4,3,40,3,1,CSE,High,1
6.43,4,2,41,1,3,MECH,Medium,1
6.33,0,3,91,6,1,CSE,High,1
9.57,1,4,43,1,1,EEE,Medium,1
6.14,4,3,71,8,3,EEE,Medium,1
7.56,2,6,43,9,2,ECE,Low,1
9.8,1,0,83,7,2,ECE,High,1
9.96,4,8,67,4,0,EEE,Low,1
7.53,3,0,70,7,1,EEE,High,1
6.87,1,8,82,7,1,CSE,Low,1
7.24,4,7,77,2,2,ECE,Medium,1
6.1,4,4,75,4,1,ECE,Low,1
9.97,0,4,90,6,4,ECE,Medium,1
6.59,4,0,58,4,0,MECH,Low,1
5.81,4,3,77,1,3,EEE,High,1
5.6,2,6,95,5,2,CSE,Medium,1
9.36,4,4,49,5,4,CSE,Low,1
6.26,2,8,44,8,4,EEE,Low,0
6.61,2,1,86,6,1,ECE,Low,1
6.52,3,7,53,4,4,EEE,Medium,1
8.75,2,2,71,5,2,MECH,High,1
9.38,3,2,57,3,0,ECE,Low,1
6.3,2,4,50,4,3,EEE,High,1
5.71,1,5,98,7,2,CSE,Low,1
8.58,4,4,40,5,2,MECH,Medium,1
7.35,2,7,73,1,0,EEE,High,1
5.46,4,1,56,2,2,CSE,Low,1
7.09,3,3,83,6,2,ECE,Medium,1
5.33,0,1,99,3,2,EEE,Low,0
9.91,3,1,58,2,4,EEE,High,1
9.54,2,9,81,6,2,CSE,High,1
9.76,1,9,48,9,0,CSE,Medium,1
9.28,3,7,58,6,2,CSE,Low,1
5.08,4,7,70,9,3,ECE,Medium,1
5.63,3,6,74,9,0,MECH,High,1
8.36,1,1,80,4,4,CSE,High,1
5.71,3,8,85,9,1,CSE,Medium,1
7.28,3,9,42,1,0,CSE,Low,1
6.02,2,7,97,3,3,ECE,Medium,1
5.76,3,6,73,6,1,ECE,High,1
5.53,2,2,85,7,1,EEE,High,1
9.2,1,9,64,7,4,ECE,Medium,1
9.19,3,9,91,1,1,CSE,High,1
7.45,3,5,81,3,0,EEE,High,1
8.07,0,1,54,4,1,ECE,Low,1
6.15,1,2,98,5,2,CSE,Low,1
9.58,2,9,46,7,1,ECE,Medium,1
7.87,3,6,71,5,0,MECH,Medium,1
8.19,2,5,86,5,2,CSE,High,1
7.24,3,4,81,8,1,EEE,Medium,1
8.37,4,1,61,6,4,MECH,Low,1
8.23,1,2,89,7,3,ECE,Medium,1
9.87,4,4,54,3,0,MECH,Low,1
8.0,0,1,67,6,1,EEE,Medium,1
5.83,3,4,55,5,2,MECH,Medium,1
8.58,0,4,54,9,0,MECH,Medium,1
6.49,3,3,63,2,1,EEE,High,1
6.13,2,2,42,1,3,ECE,High,0
7.31,4,1,77,6,2,ECE,Medium,1
7.69,1,1,59,4,2,EEE,Low,1
5.2,0,3,61,9,4,EEE,High,0
7.93,0,9,55,1,2,CSE,Low,1
8.37,2,2,89,5,2,EEE,High,1
9.55,1,4,89,2,1,ECE,Medium,1
7.72,3,6,90,8,3,CSE,Low,1
5.5,3,6,92,5,0,MECH,Low,1
7.89,1,9,77,2,3,ECE,High,1
9.29,2,9,42,2,4,ECE,Low,1
8.36,2,4,94,4,3,CSE,High,1
9.23,4,3,73,9,3,CSE,Medium,1
5.68,1,0,46,2,2,ECE,Medium,0
7.52,1,3,78,1,3,CSE,Medium,1
7.74,4,8,42,2,2,MECH,High,1
9.19,4,2,92,4,0,CSE,Medium,1
6.63,3,9,60,8,3,CSE,Low,1
8.59,0,9,56,8,1,ECE,Medium,1
7.98,4,3,40,9,4,ECE,High,1
6.54,3,8,99,4,1,EEE,Medium,1
7.92,2,3,86,5,4,EEE,Low,1
9.15,2,7,98,8,3,EEE,Medium,1
7.42,0,0,83,3,0,MECH,Medium,1
5.07,0,0,94,4,2,CSE,Medium,0
6.12,1,8,99,1,0,CSE,High,1
7.06,3,7,84,5,3,CSE,Medium,1
8.41,2,7,59,3,1,ECE,High,1
9.61,3,7,42,7,3,CSE,High,1
6.8,3,3,83,5,4,EEE,High,1
6.24,4,5,99,8,3,ECE,Medium,1
5.5,2,1,68,1,1,CSE,High,1
8.67,3,5,63,2,0,CSE,Medium,1
8.55,2,1,78,6,3,EEE,Low,1
8.18,3,0,59,3,2,ECE,High,1
9.05,3,2,42,8,3,CSE,High,1
7.24,2,9,63,9,4,EEE,Medium,1
5.59,0,4,76,8,1,EEE,Medium,1
6.66,2,9,40,3,3,CSE,Medium,1
5.87,1,8,50,6,3,CSE,High,1
9.69,0,5,94,8,3,EEE,Medium,1
9.51,4,7,42,9,4,MECH,High,1
8.13,1,9,87,8,1,CSE,Medium,1
9.7,2,7,58,9,2,EEE,Low,1
9.75,1,7,54,2,0,ECE,High,1
9.55,2,3,82,3,4,ECE,Low,1
6.48,4,2,67,8,1,ECE,Medium,1
5.15,1,7,71,8,1,ECE,High,1
7.59,1,3,50,7,1,CSE,High,1
8.22,0,6,65,5,3,EEE,Low,0
7.34,0,2,40,2,0,CSE,Low,1
9.89,1,3,92,5,3,CSE,High,1
8.48,1,7,76,3,2,CSE,Medium,1
7.95,4,2,82,6,3,EEE,High,1
8.88,2,2,43,6,1,EEE,High,1
7.65,3,5,98,1,3,ECE,Medium,1
9.36,4,5,68,2,3,MECH,Low,1
7.33,4,2,94,1,3,EEE,Medium,1
5.52,0,0,92,9,0,CSE,Medium,1
5.99,1,6,68,5,2,ECE,Medium,1
7.23,2,9,83,3,1,CSE,High,1
7.2,1,6,68,5,3,ECE,Low,1
9.63,2,8,67,1,1,MECH,High,1
7.16,1,4,72,2,3,MECH,Medium,1
5.41,4,2,96,4,4,ECE,Medium,1
7.39,0,8,96,3,1,CSE,Low,1
8.56,3,5,90,9,0,EEE,Medium,1
6.14,4,1,69,1,2,CSE,High,1
9.36,1,6,87,3,0,CSE,High,1
5.04,1,6,94,9,4,ECE,Low,0
8.52,4,8,51,6,1,CSE,Low,1
6.25,3,9,46,6,2,MECH,Low,1
8.65,3,3,84,4,2,CSE,Low,1
8.03,2,0,46,8,1,MECH,Medium,1
9.51,2,8,88,8,2,MECH,Medium,1
5.44,0,5,72,4,4,CSE,Low,0
7.45,0,4,90,1,1,CSE,Low,1
8.04,4,6,40,3,1,ECE,Medium,1
9.32,4,3,92,2,1,MECH,High,1
5.08,0,6,54,8,4,CSE,Medium,0
8.97,4,5,58,4,2,ECE,Medium,1
7.38,2,7,41,4,1,MECH,Medium,1
9.48,2,2,79,8,2,CSE,Low,1
5.49,2,9,93,5,0,MECH,Low,1
6.14,1,5,93,2,3,CSE,Medium,1
7.46,2,5,98,4,0,CSE,High,1
8.44,3,6,89,1,2,EEE,Medium,1
5.64,3,4,43,3,3,ECE,Medium,1
8.04,4,2,41,1,4,CSE,High,1
7.18,3,0,60,2,0,ECE,High,1
6.73,2,9,76,9,1,CSE,Medium,1
8.57,1,7,93,2,1,CSE,High,1
7.83,1,4,80,5,2,EEE,High,1
5.45,1,1,72,2,1,CSE,Low,1
6.94,1,0,41,4,4,EEE,Medium,0
5.18,3,7,91,6,3,ECE,High,1
6.89,2,9,40,6,0,ECE,High,1
9.62,3,0,75,2,2,CSE,Medium,1
8.15,1,5,90,5,3,ECE,Low,1
8.56,0,5,45,6,2,CSE,High,1
6.47,2,6,82,1,3,MECH,Medium,1
8.42,3,5,61,1,0,ECE,Medium,1
9.8,1,7,64,1,3,CSE,High,1
8.69,0,3,79,8,3,ECE,Medium,1
9.28,1,8,46,9,3,ECE,Low,1
5.73,4,1,46,6,2,EEE,Medium,1
7.48,1,8,76,4,2,CSE,Low,1
6.0,4,3,59,1,2,ECE,Low,1
7.94,1,6,62,8,2,ECE,Low,1
8.14,4,9,59,1,3,CSE,Low,1
5.3,0,1,70,5,4,CSE,Medium,0
9.88,0,7,68,1,2,CSE,Low,1
8.77,4,7,85,9,1,CSE,Medium,1
8.26,4,9,58,6,3,MECH,High,1
6.63,4,2,65,8,2,CSE,Medium,1
6.83,2,9,91,5,1,EEE,Medium,1
5.33,4,6,89,3,2,EEE,Low,1
5.62,0,2,94,2,3,EEE,Low,0
6.87,0,6,86,6,2,EEE,Medium,1
8.85,4,7,78,4,0,ECE,Medium,1
8.67,2,5,53,5,2,CSE,Low,1
5.95,3,8,78,8,4,ECE,Medium,1
6.42,4,1,91,5,3,CSE,High,1
5.3,4,5,82,2,3,EEE,Medium,1
8.6,2,7,85,1,2,CSE,Low,1
9.65,4,9,70,1,0,ECE,Low,1
7.16,0,6,82,3,4,ECE,Low,0
6.33,0,0,65,4,0,CSE,Low,1
6.16,4,5,75,6,0,CSE,Medium,1
8.91,0,4,40,5,1,CSE,Low,1
8.26,2,7,91,6,3,EEE,Low,1
9.93,3,7,45,1,3,EEE,Medium,1
9.76,4,4,43,9,3,CSE,High,1
5.37,4,4,93,6,1,ECE,High,1
5.9,3,6,95,6,0,CSE,Medium,1
5.73,4,9,44,8,0,MECH,Medium,1
7.52,2,3,95,4,2,CSE,Medium,1
7.01,4,1,72,4,2,MECH,Medium,1
8.95,2,8,77,2,4,ECE,Medium,1
5.99,2,8,69,2,3,ECE,High,1
5.5,3,8,40,8,2,CSE,High,1
8.15,3,7,46,7,3,CSE,Low,1
5.89,1,5,74,4,3,EEE,Low,0
9.05,1,4,63,7,1,CSE,Low,1
6.32,2,2,94,6,4,CSE,Low,1
6.95,2,5,45,2,1,CSE,Low,1
6.73,0,3,96,1,4,CSE,Medium,0
9.74,2,1,70,7,4,CSE,High,1
6.3,3,2,48,2,1,CSE,Low,1
7.1,3,6,55,2,4,EEE,Medium,1
7.05,1,6,85,6,4,ECE,Low,0
9.25,1,8,80,5,1,EEE,High,1
9.08,3,4,44,2,0,MECH,Medium,1
9.27,0,5,71,1,0,ECE,Medium,1
8.12,4,5,82,9,4,CSE,Low,1
6.26,2,3,55,3,1,MECH,Medium,1
5.99,0,8,61,1,3,EEE,Medium,0
5.59,0,5,90,8,0,ECE,High,1
7.86,4,3,91,4,2,CSE,Low,1
6.93,3,5,99,6,1,ECE,Low,1
5.28,0,9,92,4,4,MECH,Low,0
8.56,1,7,66,9,4,CSE,Low,1
7.31,1,7,77,3,1,ECE,High,1
5.29,3,3,52,9,4,MECH,High,1
7.21,2,3,64,5,1,CSE,Low,1
9.74,2,3,48,5,2,MECH,Low,1
5.89,2,5,43,8,1,EEE,Medium,1
